1029;642
1030;948
1044;876
1045;219
1046;326
1048;767
1050;577
1051;1015
1063;618
1063;983
1067;362
1068;51
1070;616
1071;786
1086;278
1086;570
1087;722
1090;450
1092;6
1111;699
1112;986
1126;704
1128;462
1130;458
1147;836
1148;909
1150;223
1151;253
1163;108
1163;929
1170;879
864;424
868;360
884;984
887;704
1208;737
1212;982
1223;924
1225;504
1225;922
908;724
910;474
910;533
910;666
1231;905
1232;103
928;253
930;658
1265;27
948;596
1272;739
966;770
966;808
1287;946
970;732
984;612
1003;121
1324;788
1328;543
1011;254
1345;19
1346;412
1029;444
1029;506
1029;586
1029;642
1044;876
1045;219
1048;767
1370;577
1051;1015
1383;618
1383;983
1385;828
1067;362
1068;51
1389;425
1390;158
1391;786
1403;340
1406;1005
1407;14
1407;504
1092;6
1092;295
1092;946
1423;65
1109;815
1109;830
1109;1012
1124;715
1126;704
1130;458
1147;836
1148;971
1471;253
1163;108
1163;929
1170;879
868;360
1509;658
1509;688
884;984
1528;737
1532;263
1532;917
1543;924
1544;116
1225;504
1225;922
1549;971
1550;150
1550;474
1550;533
1550;666
928;253
930;658
948;596
1272;586
1272;739
966;770
966;808
1607;946
1003;121
1644;788
1011;254
1663;464
1665;174
1669;159
1669;441
1671;371
1671;429
1671;828
1672;219
1044;876
1045;219
1045;668
1366;832
1688;767
1690;577
1690;777
1691;1015
1704;116
1704;126
1705;27
1705;828
1706;701
1706;826
1709;424
1723;503
1725;373
1728;99
1730;449
1731;208
1743;699
1104;586
1109;815
1109;830
1109;1012
1126;704
1130;458
1163;108
1163;929
1808;534
1169;841
1810;171
1824;30
868;398
1829;546
884;984
887;1012
1848;737
1865;120
1867;649
1884;678
1891;208
1892;506
1892;691
1909;348
1923;788
1929;481
1929;611
1929;832
1930;102
1932;664
1932;818
1932;951
1944;402
1944;449
1946;462
1950;272
1950;687
1952;208
1966;326
1970;699
1988;287
2004;6
2005;1012
2006;971
2007;340
2012;619
2012;707
2023;421
2026;614
2026;732
2027;424
2031;817
2048;995
2050;313
2052;503
2065;844
2067;402
2068;261
2083;542
2083;709
2083;921
2091;614
2092;999
2107;223
2107;775
2109;136
2124;818
2127;971
2128;649
2130;570
2131;462
2131;796
2144;270
2149;773
2164;318
2164;757
2166;596
2169;65
2183;933
2184;39
2184;315
2184;984
2185;616
2186;466
2187;208
2187;891
2188;76
2188;236
2188;570
2188;751
2189;107
2189;950
2190;439
2190;800
2190;883
2191;600
2191;910
2192;292
2192;653
2192;816
2204;611
2205;186
2206;375
2212;43
2212;506
2212;691
1909;348
2231;556
2252;737
1944;402
1944;449
1946;462
2272;208
2287;713
2288;1
1970;699
1986;504
2307;4
2307;505
2310;774
2312;73
2312;707
2323;136
2323;145
2324;41
2005;828
2326;208
2326;971
2007;340
2012;707
2343;454
2026;614
2026;732
2351;817
2048;995
2050;943
2052;503
2383;61
2065;844
2067;402
2068;261
2072;208
2091;614
2092;999
2107;223
2107;775
2109;136
2124;818
2127;971
2128;649
2450;181
2450;570
2131;462
2131;796
2164;318
2164;757
2166;596
2169;65
2171;460
2172;476
2503;933
2184;39
2184;315
2184;984
2185;616
2506;466
2507;891
2188;76
2188;236
2188;570
2188;751
2509;950
2190;439
2511;411
2512;292
2512;653
2524;971
2525;316
2206;375
2532;506
2532;691
1909;348
2551;556
1944;402
1944;449
1946;462
2272;208
2608;364
1970;699
2624;777
1986;573
2627;788
2309;929
2630;876
2631;508
2632;254
2632;707
2324;41
2005;628
2005;684
2005;1013
2646;971
2007;340
2012;201
2012;707
2026;614
2026;732
2671;817
2032;260
2683;27
2364;639
2687;107
2048;995
2050;943
2052;503
2065;844
2067;402
2068;261
2072;208
2091;614
2107;223
2107;775
2108;845
2124;818
2127;971
2128;649
2770;570
2131;462
2131;796
2789;340
2164;318
2164;757
2166;596
2169;65
2171;735
2823;933
2184;39
2184;315
2184;984
2185;616
2826;466
2507;891
2188;76
2188;236
2829;950
2190;439
2190;886
2832;292
2832;653
2844;251
2845;229
2206;375
2852;621
2852;835
2852;1005
2863;384
2868;110
1909;348
2871;1000
2886;686
2906;17
2908;14
2929;704
2951;384
2951;893
2964;554
2965;732
2968;208
2968;788
2985;159
2985;244
2988;326
2992;950
3005;1020
3025;464
3045;208
3045;306
3067;751
3068;517
3083;412
3084;786
3086;405
3088;151
3145;138
3163;28
3166;560
3183;699
3186;632
3189;971
3192;9
3203;480
3203;883
3204;110
3207;342
3223;922
3227;93
3232;503
3244;251
3249;786
3263;824
3267;305
3272;940
3283;291
3283;704
3284;554
2968;208
2968;788
3289;99
3290;106
3303;165
3303;454
3305;147
3305;175
2988;326
3309;971
3310;420
2992;950
3323;929
3324;363
3325;1020
3006;424
3327;87
3327;462
3329;200
3011;263
3343;413
3024;838
3025;464
3348;107
3032;618
3032;786
3045;208
3045;306
3366;273
3067;751
3068;517
3083;412
3084;786
3086;405
3423;43
3444;732
3447;219
3450;994
3145;138
3471;773
3170;1010
3492;915
3503;699
3506;632
3507;6
3509;971
3207;342
3529;639
3530;313
3531;597
3531;717
3227;93
3552;503
3244;251
3249;786
3584;504
3584;611
3587;777
3592;197
3284;554
3608;788
3289;99
3289;964
3305;147
3305;175
2988;326
3309;721
3630;174
2992;245
2992;950
3324;363
3645;1020
3006;424
3327;87
3327;462
3329;200
3667;304
3668;640
3672;864
3685;102
3688;464
3704;898
3705;517
3707;491
3708;340
3709;326
3709;568
3711;118
3711;208
3746;428
3747;36
3748;489
3769;6
3771;662
3789;269
3806;870
3807;767
3808;462
3809;606
3812;933
3823;570
3826;737
3831;658
3844;208
3845;184
3852;286
3868;223
3872;732
3883;120
3884;866
3887;267
3891;169
3903;183
3910;660
3923;244
3932;478
3947;268
3947;751
3952;174
3963;739
3964;825
3967;245
3967;365
3968;181
3970;506
3970;883
3983;517
3984;253
3985;305
3985;751
3986;31
3986;91
3986;704
3988;197
3988;774
3991;405
3991;969
3991;1021
4003;83
4004;383
4004;453
4004;887
4005;378
4006;114
4006;280
4007;331
4007;893
4008;287
4008;368
4009;58
4009;601
4009;864
4024;379
4024;496
4029;79
4031;103
4046;19
4046;582
4066;880
4069;464
4069;773
4071;208
4072;478
4084;159
4085;570
4108;829
4126;169
4128;983
4129;739
4129;828
4131;276
4131;420
4132;176
4143;419
4147;424
4147;719
4150;649
4151;101
4151;540
4163;971
4164;501
4168;356
4169;304
4169;305
4171;503
4183;184
4188;963
4190;77
4192;618
4204;435
4204;503
4206;580
4224;984
4226;709
4227;570
4231;845
4244;397
4247;835
4263;382
4263;750
4265;405
4266;57
4267;732
4271;927
4271;1021
4272;905
4286;156
4289;245
4289;601
4289;1019
4290;374
4290;929
3984;253
4306;305
4307;596
3988;197
3988;427
3991;609
3991;649
4323;321
4004;383
4007;331
4328;151
4329;601
4329;864
4332;221
4343;757
4046;19
4386;880
4389;0
4071;208
4392;326
4085;570
4409;35
4410;49
4410;407
4443;828
4446;563
4447;874
4448;971
4449;739
4449;828
4131;773
4131;895
4465;614
4466;946
4484;501
4486;499
4489;208
4491;184
4185;562
4186;570
4510;639
4511;385
4527;1013
4529;704
4544;724
4544;977
4546;233
4548;411
4551;704
4563;76
4244;397
4245;951
4247;835
4583;750
4265;405
4266;57
4267;732
4284;494
4608;541
4610;739
4610;929
3972;208
3984;253
3984;588
4306;305
4307;596
3988;197
3988;427
3991;609
3991;649
4323;321
4004;383
4007;331
4328;151
4329;601
4329;864
4343;757
4349;929
4046;19
4703;451
4386;880
4389;0
4071;208
4712;326
4725;38
4725;208
4087;777
4730;407
4730;946
4105;996
4107;460
4748;110
4751;849
4751;971
4752;311
4752;439
4752;786
4763;828
4764;819
4768;971
4449;739
4449;828
4783;57
4785;107
4787;384
4787;952
4804;501
4806;828
4809;999
4812;946
4823;81
4843;478
4846;365
4846;616
4850;592
4865;917
4867;691
4892;326
4903;750
4904;208
4904;263
4265;405
4267;732
4909;11
4910;83
4924;245
4927;573
4950;737
4964;221
4964;628
4964;909
4964;1020
4966;342
4966;444
4968;494
4968;788
4970;93
4972;506
4983;411
4983;858
4986;208
4986;601
4989;87
4992;306
5007;524
5010;426
5011;36
5023;141
5030;627
5031;311
5032;699
5043;732
5046;464
5047;893
5071;732
5083;950
5085;935
5089;30
5104;948
5107;518
5112;507
5146;639
5163;886
5164;737
5171;138
5186;294
5190;539
5190;911
5230;717
5251;518
5265;27
5269;818
5270;737
4952;421
4964;221
5286;444
5288;494
5288;788
4970;93
4972;506
4983;411
4983;858
4986;208
4986;601
4988;632
4988;763
5312;291
5323;67
5326;539
5329;845
5346;313
5363;782
5363;1017
5368;480
5369;540
5371;542
5383;535
5390;690
5391;813
5405;79
5407;498
5407;614
5425;675
5426;516
5426;732
5427;425
5427;639
5429;236
5429;356
5430;92
5430;971
5432;305
5443;326
5445;572
5445;823
5446;739
5448;600
5451;708
5468;228
5469;508
5503;129
5503;219
5504;890
5507;365
5510;379
5511;149
5511;626
5511;704
5525;831
5527;159
5543;737
5549;247
5551;171
5551;208
5564;427
5565;174
5565;715
5566;208
5572;3
5592;208
5628;208
5643;681
5645;45
5645;122
5648;405
5649;197
5650;678
5652;245
5652;732
5663;542
5347;659
5671;763
5363;782
5686;181
5688;480
5703;209
5704;704
5704;829
5706;464
5707;457
5708;968
5709;175
5710;397
5711;337
5711;428
5723;324
5725;751
5727;517
5732;662
5743;786
5745;675
5746;516
5746;732
5747;480
5749;356
5430;92
5752;691
5764;229
5766;494
5767;982
5769;162
5770;849
5772;373
5783;844
5785;391
5786;556
5787;950
5792;717
5803;219
5806;641
5808;589
5809;289
5809;982
5811;55
5811;407
5812;175
5812;831
5826;720
5830;884
5831;579
5845;91
5845;176
5845;326
5845;831
5846;306
5849;184
5851;251
5851;331
5851;506
5864;640
5867;983
5868;1020
5872;690
5891;838
5892;813
5903;562
5904;624
5906;295
5906;592
5907;691
5907;694
5910;107
5911;864
5912;254
5924;172
5926;527
5928;214
5928;883
5932;971
5943;490
5949;58
5951;828
5972;79
5987;940
5988;739
5990;905
6003;1
6006;208
6007;478
6008;511
6011;311
6024;6
6045;397
6046;102
6046;363
6046;905
6050;891
6051;245
6051;517
6064;842
6067;690
6069;263
6071;909
6084;843
6085;573
6092;954
6112;340
6126;773
6130;208
6143;58
6148;713
6149;384
6151;9
6165;230
6167;552
6168;326
6186;464
6186;943
6190;654
6206;37
6207;316
6207;951
6208;767
6209;938
6223;946
6226;322
6227;466
6228;79
6232;543
6232;922
6243;627
6245;151
6251;672
6252;770
6268;252
6269;1021
6271;366
6286;542
6287;774
6288;30
5969;556
6291;801
6291;948
6303;1
5984;624
5987;940
5988;739
6310;905
5991;946
6003;1
6327;478
6346;841
6044;758
6366;743
6064;842
6069;263
6391;503
6404;208
6085;786
6406;39
6111;393
6112;340
6126;773
6130;208
6463;245
6463;315
6468;228
6471;335
6165;230
6486;229
6486;739
6487;67
6487;552
6488;326
6489;294
6503;517
6506;943
6508;9
6508;263
6512;309
6523;138
6205;454
6205;556
6527;430
6528;503
6529;938
6226;322
6227;739
6228;79
6232;543
6563;627
6245;151
6245;614
6571;672
6571;906
6572;770
6268;252
6591;366
6286;542
6287;774
6288;30
5969;556
6291;801
6291;948
5987;940
5988;739
6310;905
5991;364
5991;518
5991;946
6003;1
6327;478
6346;841
6064;842
6706;2
6069;263
6391;503
6085;786
6089;826
6731;507
6743;207
6106;946
6110;421
6110;439
6112;340
6763;996
6126;699
6767;208
6767;612
6768;174
6770;337
6770;891
6771;419
6487;67
6487;552
6488;326
6826;184
6828;542
6832;134
6846;411
6850;624
6226;322
6228;79
6232;543
6563;627
6571;906
6268;252
6911;522
6286;624
6927;818
6928;787
5969;556
6943;245
5984;691
5987;940
5988;739
6310;905
5991;364
5991;518
5991;864
6003;1
6969;437
6971;436
6984;843
7003;691
7009;634
7010;245
7024;175
7024;462
7028;331
7029;212
7029;616
7032;464
7044;504
7046;739
7048;995
7050;581
7051;744
7065;773
7083;172
7084;773
7085;543
7087;79
7087;480
7090;305
7090;942
7091;886
7103;929
7108;78
7123;717
7125;347
7128;971
7129;263
7131;506
7132;1012
7148;433
7166;83
7169;466
7170;773
7171;13
7183;518
7185;573
7187;881
7188;828
7190;305
7190;462
7191;36
7204;732
7205;971
7206;562
7207;737
7209;344
7209;356
7209;678
7210;107
7224;943
7228;159
7231;503
7232;752
7243;732
7245;435
7247;876
7264;30
7265;984
7269;704
7272;275
7292;397
7310;912
7323;691
7329;634
7010;245
7012;950
7024;175
7024;462
7027;368
7027;862
7029;212
7029;616
7044;504
7045;950
7367;77
7367;462
7370;1004
7065;773
7069;426
7084;773
7405;13
7405;219
7405;543
7410;305
7411;886
7423;929
7427;80
7431;732
7125;347
7449;751
7450;1
7131;506
7452;1012
7465;773
7465;1005
7466;677
7468;433
7469;828
7469;1003
7485;292
7486;756
7489;732
7507;881
7188;828
7523;80
7526;562
7207;737
7529;344
7529;356
7529;678
7210;107
7212;283
7224;781
7545;129
7545;372
7545;413
7228;159
7228;797
7549;786
7550;2
7550;270
7551;799
7552;42
7552;50
7552;752
7243;732
7244;1009
7565;435
7247;876
7251;691
7572;188
7572;944
7585;532
7585;984
7272;275
7607;365
7608;883
7611;530
7623;971
7629;6
7629;678
7631;436
7632;715
7632;1019
7323;691
7644;983
7327;384
7329;634
7010;245
7024;175
7024;462
7029;212
7029;616
7044;504
7367;77
7367;462
7065;773
7723;91
7084;773
7405;13
7405;219
7405;543
7410;305
7731;886
7743;751
7745;573
7745;601
7748;946
7751;659
7752;844
7763;385
7763;430
7763;662
7125;347
7131;506
7465;739
7465;1005
7466;677
7788;433
7788;905
7804;655
7806;835
7807;519
7810;155
7810;917
7811;774
7812;739
7823;821
7504;614
7504;708
7825;251
7186;560
7827;881
7188;828
7523;80
7845;282
7846;562
7207;737
7529;344
7529;356
7529;678
7210;107
7224;781
7545;129
7545;372
7545;413
7228;159
7228;606
7228;933
7871;312
7872;752
7243;732
7244;1009
7565;435
7247;876
7584;886
7905;984
7907;180
7272;275
7924;943
7607;365
7928;883
7932;815
7943;971
7951;989
7952;58
7952;426
7952;715
7952;1019
7963;691
7964;253
7327;384
7329;634
7010;245
7024;175
7024;462
7029;212
7029;616
8003;557
8026;616
8031;350
8043;169
8046;865
8047;439
8051;1008
8064;424
8066;872
8068;223
8086;736
8109;519
8128;933
8145;424
8145;835
8146;55
8147;60
8149;379
8149;831
8151;534
8152;943
8164;511
8165;731
8166;45
8168;197
8183;151
8187;704
8187;1012
8191;905
8192;326
8207;245
8209;909
8210;268
8212;738
8226;289
8227;980
8229;732
8247;601
8248;267
8248;707
8250;555
8263;387
8267;512
8272;897
8284;624
8286;506
8287;986
8288;704
8291;107
8304;570
8306;828
8307;556
8307;907
8312;173
8325;904
8326;737
8330;45
8331;304
8332;970
8023;802
8344;556
8028;509
8028;751
8351;350
8043;169
8046;865
8367;245
8051;1008
8384;99
8391;953
8089;927
8429;272
8430;301
8445;971
8446;174
8128;933
8131;424
8131;503
8146;55
8151;534
8483;312
8165;549
8168;197
8183;151
8187;1012
8512;326
8523;171
8207;245
8207;838
8529;817
8212;738
8226;289
8227;980
8229;732
8230;999
8247;601
8248;267
8248;707
8250;555
8252;208
8264;636
8267;512
8592;897
8604;699
8286;507
8608;704
8291;107
8623;174
8304;570
8627;907
8308;641
8325;904
8328;799
8028;509
8028;751
8351;350
8351;996
8683;267
8686;322
8686;841
8687;140
8687;392
8687;437
8687;737
8689;863
8703;819
8705;464
8706;424
8709;395
8709;971
8710;223
8711;208
8711;707
8712;773
8724;315
8725;92
8727;184
8728;144
8732;350
8732;734
8746;138
8747;233
8751;940
8752;316
8752;835
8766;924
8771;364
8771;477
8772;1012
8784;722
8784;854
8789;513
8790;679
8790;696
8791;828
8803;96
8809;437
8812;813
8824;468
8831;907
8832;645
8843;428
8844;737
8872;171
8887;61
8891;889
8946;841
8966;133
8972;421
8983;51
8984;208
8984;506
8989;209
8991;267
8992;600
8992;704
9005;50
9006;611
8692;915
9023;454
9030;633
9043;50
9045;971
9046;238
9046;898
9050;93
9050;662
9051;621
9052;328
9067;275
9070;1013
9071;919
9083;977
9084;19
9084;579
9085;208
9086;786
9088;61
9088;826
9089;102
9092;96
9105;739
9109;500
9109;596
9126;770
9126;918
9127;909
9131;65
9143;732
9148;971
9149;219
9166;456
9183;573
9186;644
9188;36
9190;420
9207;971
9208;844
9209;55
9212;678
9223;767
9224;627
9225;150
9227;323
9227;375
9228;263
9229;208
9230;76
9231;620
9231;999
9243;951
9245;221
9246;83
9248;1016
9263;362
9263;596
9264;905
9271;246
9272;180
9287;786
9289;184
9290;50
9291;739
9292;96
9305;76
9306;464
9308;219
9312;821
9324;950
9325;831
9326;862
9344;107
9346;429
9348;61
9348;503
9349;506
9352;179
9366;898
9370;662
9051;621
9067;275
9391;919
9084;19
9084;503
9084;883
9091;984
9105;739
9429;500
9429;596
9112;774
9126;770
9126;918
9131;65
9143;732
9166;456
9503;573
9186;644
9188;36
9543;767
9224;627
9225;150
9227;323
9227;375
9228;263
9229;208
9230;76
9231;723
9231;999
9563;951
9245;221
9245;542
9246;83
9246;887
9568;1016
9249;948
9263;362
9263;596
9264;905
9270;810
9591;151
9606;478
9287;786
9289;184
9290;50
9290;737
9611;506
9611;539
9611;1018
9305;76
9308;219
9632;845
9323;995
9325;499
9325;982
9663;77
9663;705
9663;845
9664;828
9667;382
9667;971
9668;637
9668;786
9349;506
9670;427
9670;841
9685;655
9688;999
9691;275
9067;275
9711;919
9072;480
9723;629
9724;581
9727;134
9090;767
9731;984
9743;412
9745;760
9747;215
9108;732
9110;804
9763;453
9126;770
9126;918
9129;458
9129;769
9131;65
9783;441
9804;208
9805;712
9806;353
9807;746
9808;159
9808;606
9809;373
9809;478
9810;324
9810;383
9811;739
9825;214
9186;644
9187;639
9187;873
9190;403
9845;931
9846;122
9849;313
9849;363
9850;832
9851;350
9851;658
9851;943
9852;301
9224;627
9225;150
9867;976
9869;40
9869;175
9230;76
9230;402
9230;673
9871;752
9872;337
9563;951
9245;221
9245;542
9246;83
9246;491
9568;1016
9249;948
9891;977
9892;58
9892;841
9892;1013
9903;596
9264;905
9911;519
9606;831
9289;184
9289;699
9290;50
9290;737
9305;76
9948;151
9310;984
9963;174
9964;614
9967;1
9968;732
9983;971
9985;786
9985;845
9989;424
9991;426
9992;616
9992;757
10004;983
10011;481
10011;872
1;66
3;181
14;30
14;562
17;412
19;107
19;795
21;704
22;534
32;136
36;531
36;541
38;496
39;312
40;245
40;569
41;263
41;841
42;253
44;930
45;773
45;906
46;83
46;340
47;1000
49;87
49;774
51;831
55;181
56;971
57;842
61;691
62;702
65;424
67;371
67;732
69;773
70;340
71;171
73;524
75;470
75;995
81;58
81;1019
83;55
83;294
84;197
86;134
90;504
91;581
92;539
93;233
94;342
95;139
96;208
99;207
100;755
100;905
101;558
102;149
103;570
103;828
103;971
104;586
105;118
106;61
106;838
107;27
107;458
107;531
107;748
108;618
109;817
111;395
111;466
111;711
113;192
114;882
115;48
115;499
115;600
115;822
115;883
116;273
117;196
117;346
118;462
118;556
119;905
120;15
120;286
121;245
121;402
121;844
122;287
122;724
122;797
123;79
123;111
123;627
125;447
126;947
127;953
128;35
128;364
128;532
128;908
131;177
131;828
133;720
133;774
134;379
134;453
135;162
135;259
135;263
135;493
135;800
135;802
135;804
135;807
0;9
0;734
0;801
0;802
0;804
0;807
0;1001
0;488
0;500
0;512
0;800
0;801
0;802
0;804
0;807
0;803
0;804
0;807
0;11
153;133
154;546
154;964
155;887
155;951
156;349
157;102
157;205
157;873
157;996
158;611
159;228
159;328
160;280
160;509
160;910
161;943
162;14
162;555
162;649
162;903
162;1010
163;395
163;516
163;743
163;795
164;180
164;480
164;843
164;898
166;368
166;704
166;977
167;619
168;679
169;107
169;627
169;739
169;971
170;260
170;286
172;63
172;151
172;506
173;161
173;424
173;462
174;707
174;796
175;456
175;950
176;995
178;37
178;526
179;430
179;887
180;93
181;579
182;715
184;282
185;245
185;1008
187;202
188;43
188;464
189;508
190;933
191;570
191;940
192;50
192;854
197;64
197;184
198;254
200;57
201;174
202;247
203;786
203;981
204;478
204;894
205;77
206;338
206;702
208;841
210;75
212;420
212;480
212;907
213;192
214;737
217;828
218;160
219;276
220;645
222;843
235;81
235;900
235;921
238;658
239;316
242;324
253;208
255;76
255;420
255;690
257;971
259;133
259;731
261;617
275;90
278;627
279;503
295;425
300;511
300;968
302;384
314;229
320;737
320;776
3;181
22;534
23;595
23;862
23;948
41;263
375;886
378;95
380;282
381;214
382;757
382;883
393;232
393;691
394;702
400;18
400;40
401;773
70;205
413;1019
415;468
419;373
420;99
421;704
434;883
435;971
439;632
442;573
473;247
475;462
480;342
493;891
174;463
495;786
496;1012
178;37
499;548
500;275
500;324
501;579
502;715
194;634
197;64
197;184
198;254
200;57
521;421
521;951
522;247
214;800
535;815
217;614
218;160
218;858
220;645
541;41
553;649
554;674
237;503
559;856
242;324
255;76
255;420
255;690
581;183
595;682
613;74
613;971
619;439
619;828
622;654
633;405
633;425
315;526
636;757
637;808
641;1016
654;287
3;181
661;439
661;838
674;539
679;905
693;554
695;739
699;219
702;317
715;365
715;545
718;42
721;397
737;890
740;981
757;174
762;883
774;267
780;915
781;52
798;826
801;356
814;183
814;534
817;405
817;905
820;995
822;138
822;428
822;1012
836;852
840;841
841;774
841;813
842;22
857;208
857;556
861;853
875;305
877;356
878;570
880;19
896;77
898;951
914;506
915;844
918;535
921;364
921;373
921;468
940;504
940;640
941;253
942;129
953;40
953;462
956;751
957;208
958;107
958;503
958;517
959;654
962;707
973;542
974;25
978;876
979;118
980;341
981;110
981;921
996;159
998;464
1000;715
1000;982
1013;1021
1015;672
1019;905
715;365
718;42
1039;207
1039;1013
1042;219
734;562
1060;818
1075;330
1093;612
1098;321
797;393
817;905
1139;72
1142;1012
1158;280
1158;995
1159;268
1161;586
1161;774
1161;813
842;22
1174;160
1174;864
1175;421
1177;556
1178;76
1179;831
1179;971
1180;35
1180;950
1182;701
875;305
1198;649
1199;933
1201;372
896;77
1217;503
1219;282
1219;835
1221;777
1233;208
1259;807
1275;774
1281;36
1293;542
974;25
974;786
978;876
979;118
980;341
981;110
996;159
1320;732
1321;208
1333;917
715;365
1039;207
1381;94
1397;253
1397;430
1433;79
1433;479
794;900
797;420
817;905
1460;584
1461;862
1462;1012
1473;115
1478;174
1481;586
1481;774
1481;813
842;22
1174;160
1174;864
1495;421
1177;556
1178;76
1499;455
1499;601
1499;831
1499;971
1180;35
1180;950
1502;701
875;305
1520;252
1521;72
1533;91
896;77
1217;503
1557;151
1259;807
1275;774
1597;419
1293;542
974;25
974;786
978;876
979;118
980;341
981;110
996;159
1637;946
1320;732
1659;387
1673;556
1673;831
1673;999
1674;80
1680;425
1695;559
1700;253
1714;983
1716;592
1717;645
1719;14
1721;817
1740;573
1754;995
1760;883
1775;786
1780;313
1795;407
1798;815
1800;844
1814;905
1814;995
1820;402
1836;150
1837;782
1839;819
1854;326
1859;313
1876;732
1915;1012
1935;1008
1938;964
1942;205
1942;301
1954;570
1973;569
1974;760
1976;1008
1977;81
1977;943
1980;724
1995;503
1996;616
2014;480
2019;971
2020;342
2022;731
